frame,shoulder_x,shoulder_y,elbow_x,elbow_y,wrist_x,wrist_y,hip_x,hip_y,knee_x,knee_y,ankle_x,ankle_y,elbow_angle,shoulder_angle,hip_angle,knee_angle
1,0.6754176616668701,0.39682313799858093,0.6568341851234436,0.5737098455429077,0.6744192838668823,0.758797824382782,0.4959677457809448,0.5166015028953552,0.3462549149990082,0.6117838025093079,0.20062926411628723,0.6860779523849487,159.83361343015113,58.841818289813595,179.099091503095,176.33400954879147
2,0.6759061813354492,0.39682453870773315,0.6568252444267273,0.5738410949707031,0.6741580963134766,0.7633041739463806,0.4959836006164551,0.5192102789878845,0.3452893793582916,0.6117908954620361,0.19978636503219604,0.6849874258041382,159.91431917450308,58.214076559735005,178.1261693258327,176.73592376026858
3,0.6759128570556641,0.39801549911499023,0.657256543636322,0.5733823180198669,0.6754456162452698,0.7647622227668762,0.49607574939727783,0.5237520933151245,0.34507322311401367,0.6118913292884827,0.19952459633350372,0.6849965453147888,159.6999701708709,57.821401659532235,176.70758472111,177.60007233469472
4,0.6772626638412476,0.4014497697353363,0.6568487882614136,0.5734055042266846,0.6754802465438843,0.7676987648010254,0.4962509870529175,0.5291540622711182,0.34463179111480713,0.6127824187278748,0.19946865737438202,0.6846617460250854,158.40796614434365,56.43716014559098,175.5914518777472,178.32717342488357
5,0.6784547567367554,0.40847423672676086,0.656716525554657,0.5754939317703247,0.6735883355140686,0.7696623206138611,0.4959776997566223,0.538540780544281,0.34378138184547424,0.6157130599021912,0.19899259507656097,0.6845256090164185,158.1905215183764,55.124080406303264,174.0713547918821,179.047942543233
6,0.6791356801986694,0.4152158796787262,0.655127227306366,0.5793182849884033,0.6735856533050537,0.7729311585426331,0.4960513412952423,0.5429949760437012,0.34335482120513916,0.6169482469558716,0.19855691492557526,0.6845934987068176,155.80134720392633,53.9867435103577,173.8050127850296,179.48435671438642
7,0.6805858016014099,0.4197273850440979,0.6531121730804443,0.5783801674842834,0.6732498407363892,0.7728226780891418,0.4956725239753723,0.548825204372406,0.34286245703697205,0.6192174553871155,0.1986565738916397,0.6849339008331299,152.4564427522221,51.448276963600364,173.08630727068564,179.85072811570495
8,0.6833979487419128,0.4303957521915436,0.6493669152259827,0.5771499872207642,0.6732552647590637,0.7725824117660522,0.4956628680229187,0.5574380159378052,0.3426714539527893,0.6220362186431885,0.197452574968338,0.6840599775314331,145.33605657625074,46.756729663565025,172.52127860279884,179.85148241170785
9,0.6841485500335693,0.44052866101264954,0.6464254856109619,0.5797016620635986,0.6732732653617859,0.7725790143013,0.4956611692905426,0.5634102821350098,0.34128209948539734,0.624638557434082,0.19719575345516205,0.6838176846504211,140.3728216024498,44.13331993209866,172.43766754961462,179.56755034412873
10,0.684316873550415,0.4453330934047699,0.6439955234527588,0.5799964070320129,0.6721126437187195,0.7720461487770081,0.49570661783218384,0.5653679966926575,0.3417021930217743,0.6268647909164429,0.19656626880168915,0.6832786798477173,137.3842140970648,42.27665334726736,172.96286874159682,179.67371138137165
11,0.6853262186050415,0.4516669809818268,0.6416067481040955,0.579924464225769,0.6718146800994873,0.7705972790718079,0.49651333689689636,0.5714523196220398,0.3415001928806305,0.6314332485198975,0.1963004618883133,0.6834731698036194,133.0544389891298,39.144998923801396,172.63984802952535,179.11896488776347
12,0.6885436773300171,0.4663986265659332,0.6403576731681824,0.585612952709198,0.6695367693901062,0.7698994278907776,0.4972989857196808,0.5811324715614319,0.34156307578086853,0.6343786716461182,0.19627389311790466,0.6834747195243835,128.57892097051484,35.652479306681,172.23857995423853,179.87621893804948
13,0.6913284063339233,0.4725930988788605,0.6397538781166077,0.5854151248931885,0.6678248643875122,0.7652381062507629,0.4986244738101959,0.5815489888191223,0.34206825494766235,0.6362875699996948,0.19536933302879333,0.683495819568634,125.38972541701382,33.25719625486393,173.48376897961796,179.13372003129498
14,0.6939224004745483,0.4861958920955658,0.638175368309021,0.585091769695282,0.6679621934890747,0.7608799338340759,0.5024033188819885,0.5869097709655762,0.34379440546035767,0.6387791633605957,0.19544383883476257,0.6835311651229858,118.17486327098679,28.460969068604868,173.94490997114912,179.2073683517065
15,0.697084367275238,0.4996694028377533,0.6376996636390686,0.5839627981185913,0.6679547429084778,0.7580421566963196,0.5044125914573669,0.593184232711792,0.3474898636341095,0.6469565033912659,0.19538231194019318,0.6839471459388733,111.43518101637122,23.334805694773827,175.63957157783875,176.87933187911656
16,0.7017878890037537,0.516327977180481,0.636957585811615,0.5809394717216492,0.6680319309234619,0.7579247355461121,0.5053120255470276,0.5970472097396851,0.3479875922203064,0.6500804424285889,0.19534923136234283,0.684030294418335,101.94008995106513,16.26272469858248,177.72438674313102,176.39458031228062
17,0.7087250351905823,0.5353387594223022,0.6371086239814758,0.5765955448150635,0.6678575277328491,0.7563184499740601,0.5076737999916077,0.6048768162727356,0.3482860028743744,0.6576159000396729,0.19640780985355377,0.6840308904647827,91.03693767461506,6.945115153586831,179.53387559448174,175.04411707830099
