frame,shoulder_x,shoulder_y,elbow_x,elbow_y,wrist_x,wrist_y,hip_x,hip_y,knee_x,knee_y,ankle_x,ankle_y,elbow_angle,shoulder_angle,hip_angle,knee_angle
1,0.717323899269104,0.37295007705688477,0.6851305365562439,0.6490738987922668,0.7152539491653442,0.9456508159637451,0.4346774220466614,0.6271450519561768,0.23152175545692444,0.7919042706489563,0.04741564765572548,0.6522420048713684,158.0544478573781,51.4561709405534,177.68802414709037,132.36966920585843
2,0.717345654964447,0.3555625379085541,0.6851157546043396,0.6371151804924011,0.7170079946517944,0.9439801573753357,0.4350581169128418,0.6284642815589905,0.23186874389648438,0.7914430499076843,0.04852179437875748,0.654007613658905,158.02896375252732,49.9598226780676,175.74684623830916,132.85341484296438
3,0.7187182307243347,0.3464202284812927,0.6843369007110596,0.6313164830207825,0.724288284778595,0.9419829249382019,0.43502795696258545,0.6284812688827515,0.23128487169742584,0.7904723286628723,0.047986503690481186,0.6535784006118774,155.0135074978419,48.67421832898262,174.8786577041725,133.11732484044083
4,0.7196258306503296,0.3483525216579437,0.6840566992759705,0.6314933896064758,0.7239786386489868,0.9402461051940918,0.4347997307777405,0.6359074115753174,0.23029951751232147,0.7895439267158508,0.0479855053126812,0.656169056892395,154.4651157817144,47.818922459440124,173.3168532922243,134.72390326161886
5,0.7232567667961121,0.36045268177986145,0.6831493973731995,0.6368549466133118,0.7254897356033325,0.9413470029830933,0.43267935514450073,0.644191324710846,0.22837349772453308,0.7894110083580017,0.04637022688984871,0.6562463641166687,151.64969588520628,46.7567772922272,173.0143421784696,135.83729541502353
6,0.726254403591156,0.37373968958854675,0.6822357773780823,0.6499181389808655,0.7274567484855652,0.9434016346931458,0.43206676840782166,0.6479803919792175,0.22731544077396393,0.7894163727760315,0.045404382050037384,0.6566267013549805,148.86084868166273,46.5091445266619,173.5632844972895,136.44251090070696
7,0.729102373123169,0.3823857009410858,0.6792245507240295,0.6459670662879944,0.7272830605506897,0.9436644315719604,0.4311468303203583,0.6576258540153503,0.22496192157268524,0.7887839078903198,0.04535944014787674,0.6565825343132019,145.39333153003014,43.94936348362911,172.23092978411464,137.82025046926836
8,0.7291143536567688,0.38967612385749817,0.6767347455024719,0.6460237503051758,0.7260566353797913,0.9518136382102966,0.43118372559547424,0.6623249650001526,0.22499863803386688,0.7887774705886841,0.04536476358771324,0.6606735587120056,144.0363276007278,42.79831169153593,171.79542849241867,139.10891093793887
9,0.7307088971138,0.4259733259677887,0.6715322136878967,0.6538293957710266,0.7259496450424194,0.9523549675941467,0.43187323212623596,0.6878530383110046,0.22445878386497498,0.7880390882492065,0.0449436791241169,0.661670446395874,137.26108129324385,38.97642587502434,168.95993737401324,143.1976261909436
10,0.7341678142547607,0.4297263026237488,0.6669456362724304,0.6539544463157654,0.725368857383728,0.9522536396980286,0.4340619146823883,0.7030050754547119,0.22433646023273468,0.7855951189994812,0.043077580630779266,0.6608554124832153,132.74649304756102,34.82158672215211,165.3677834960034,146.34829226373515
11,0.7386401295661926,0.44253483414649963,0.6642442941665649,0.6546709537506104,0.7249691486358643,0.9519620537757874,0.4393787682056427,0.7111604809761047,0.22571216523647308,0.7821740508079529,0.040443550795316696,0.6589677929878235,128.1004655175677,31.267987878397182,163.79929932386224,148.90140879982758
12,0.7433682084083557,0.46456795930862427,0.663094162940979,0.6568117737770081,0.7242940068244934,0.9485941529273987,0.4438343644142151,0.7236703634262085,0.2257755845785141,0.7818508744239807,0.04052062705159187,0.656543493270874,122.96272485074603,27.465881681319786,162.58901234426457,150.6339710574457
13,0.7493911981582642,0.5022823214530945,0.6634119749069214,0.6626906394958496,0.7245835661888123,0.9480999708175659,0.44420525431632996,0.7392922043800354,0.22603435814380646,0.7816761136054993,0.040861666202545166,0.6565621495246887,115.5234650559302,22.784073182911833,162.63860698646695,152.95390322475689
14,0.7569643259048462,0.5285661816596985,0.6639567613601685,0.6727893352508545,0.7245442271232605,0.9478307962417603,0.4455110728740692,0.7466657757759094,0.2265615612268448,0.7814716100692749,0.04078314080834389,0.6414780020713806,109.71026998492847,19.597036185909122,163.61033629358317,151.9194864310678
15,0.7620609402656555,0.5623064637184143,0.6644103527069092,0.6750664710998535,0.7248344421386719,0.9482312202453613,0.44551342725753784,0.7528297305107117,0.22546830773353577,0.7823085784912109,0.03795285522937775,0.6304564476013184,101.5381737288134,14.301262745347259,165.60558642460586,151.20037037963135
16,0.7722857594490051,0.576941192150116,0.6650362014770508,0.6646531224250793,0.724739670753479,0.9448230266571045,0.4466117322444916,0.7553597092628479,0.22642962634563446,0.783257007598877,0.04119110479950905,0.6218982338905334,93.95514524581495,7.576506674029303,166.94922022461884,149.8192469389591
17,0.7746613025665283,0.5982609391212463,0.6659615635871887,0.667695939540863,0.7257563471794128,0.9447097778320312,0.44664832949638367,0.7601181864738464,0.22639520466327667,0.7848848104476929,0.042785100638866425,0.6175267696380615,88.77009877438324,4.251246326513547,168.1064360697719,149.2360991497
18,0.7842360138893127,0.6315432190895081,0.6665440201759338,0.6536446213722229,0.7261819243431091,0.9438270926475525,0.44851192831993103,0.7720254063606262,0.2268388867378235,0.7847541570663452,0.044307246804237366,0.6080880761146545,75.95929785856752,7.2150332933628265,168.60504125444254,149.58507073746975
19,0.7847201228141785,0.653494119644165,0.6667735576629639,0.6508298516273499,0.7295941710472107,0.9439793229103088,0.4513286054134369,0.7680825591087341,0.22988644242286682,0.7820480465888977,0.04507634416222572,0.6066440343856812,68.41669971967517,11.670207286351646,171.0894609030134,149.87183665682755
20,0.7914421558380127,0.6893698573112488,0.6702741980552673,0.6474592685699463,0.7378680109977722,0.9487689137458801,0.452237993478775,0.7657774686813354,0.22985880076885223,0.7820988297462463,0.04576672241091728,0.6037493944168091,57.24710695070028,18.231294556326286,175.1428207422101,149.04761301344973
21,0.8006084561347961,0.703555703163147,0.6767890453338623,0.6431090235710144,0.7401219010353088,0.9496347904205322,0.4551991820335388,0.7642733454704285,0.23199182748794556,0.7829228043556213,0.050087448209524155,0.605792224407196,54.475786401190014,21.002119744966123,177.0438272443984,148.5979895686831
22,0.8011931777000427,0.7138047814369202,0.6767126321792603,0.6353244781494141,0.7396444082260132,0.9392618536949158,0.4595857560634613,0.7667714357376099,0.23345667123794556,0.7830328941345215,0.05034874752163887,0.6063393354415894,50.265151350556394,24.51080702974255,177.33187497875116,149.1907075739221
23,0.8043853640556335,0.7092757821083069,0.6757873296737671,0.6193652153015137,0.7292495965957642,0.9286829829216003,0.4595957398414612,0.7664633989334106,0.23569127917289734,0.7834341526031494,0.05041099339723587,0.6077234148979187,51.450793978387075,26.79871783390665,177.1111694235489,149.48112733683627
24,0.806389570236206,0.7136818170547485,0.6756778359413147,0.6133970022201538,0.7292572259902954,0.9282581210136414,0.4597833454608917,0.7670692205429077,0.23705831170082092,0.7856206297874451,0.051790766417980194,0.6105268001556396,49.82511789992063,28.295004031834225,177.73065921390153,149.32191925897908
25,0.8110877275466919,0.7105120420455933,0.6755110621452332,0.6009101867675781,0.7247573733329773,0.9268205761909485,0.46418437361717224,0.7665361762046814,0.23827579617500305,0.7872886657714844,0.05169687792658806,0.613390326499939,50.510852043477705,29.643456640288985,177.767343016115,149.3753157761856
26,0.8113470077514648,0.7133074998855591,0.6754762530326843,0.5981014966964722,0.7209762930870056,0.9194470047950745,0.4635699391365051,0.7660528421401978,0.2392548769712448,0.7883170247077942,0.05246565863490105,0.6219019293785095,50.372317893681185,30.374907552315033,178.31936856188915,150.18695826536833
27,0.8146085143089294,0.7153248190879822,0.6750230193138123,0.5973758697509766,0.7192296981811523,0.9178065657615662,0.463309109210968,0.7655370235443115,0.23915007710456848,0.7889100909233093,0.053370583802461624,0.6310514211654663,50.79733307808038,30.01885136314578,178.75998440024574,151.09732173370688
28,0.8149715065956116,0.7197268605232239,0.6745330095291138,0.596235990524292,0.7159179449081421,0.9162317514419556,0.462287575006485,0.7663509845733643,0.23811711370944977,0.7897692322731018,0.0529763363301754,0.6359910368919373,50.7337288711949,30.57066224154894,179.11019563847753,151.5944301363756
29,0.8175025582313538,0.7184935808181763,0.6743478178977966,0.5966047048568726,0.7153604626655579,0.9162028431892395,0.46195653080940247,0.7639704942703247,0.2371426671743393,0.7901701331138611,0.049076080322265625,0.6390836834907532,51.557178652298646,29.706827824894592,179.63534701591297,151.93152072523745
30,0.8160908818244934,0.7209376692771912,0.6721934080123901,0.597386360168457,0.7133842706680298,0.9126548171043396,0.4579000771045685,0.7647372484207153,0.2360299676656723,0.7902462482452393,0.04893660545349121,0.639445424079895,51.14466204013347,29.713721087533937,179.76553670729274,151.9108508649528
31,0.8171802163124084,0.7177140116691589,0.6713728308677673,0.5969130992889404,0.7136251926422119,0.9136834740638733,0.46073704957962036,0.7646133899688721,0.23597924411296844,0.7901709079742432,0.04711974784731865,0.6388770341873169,51.673029424027156,29.219728433790408,179.42697384355196,152.08318406333805
32,0.8166965246200562,0.7152032256126404,0.6704534292221069,0.5965200066566467,0.7126823663711548,0.9127013683319092,0.46076318621635437,0.7635109424591064,0.2362791895866394,0.7897725701332092,0.047077614814043045,0.6387908458709717,52.10662769459279,28.902157909230397,179.3992447072485,152.06112126144686
33,0.8160735368728638,0.7163042426109314,0.6699220538139343,0.5968177914619446,0.712489128112793,0.9130791425704956,0.460063636302948,0.7634438276290894,0.23576703667640686,0.789177656173706,0.045881662517786026,0.6412190794944763,51.846889818259434,28.956015633928388,179.43294949154432,152.6396376718338
34,0.8151103258132935,0.7214316725730896,0.6673063039779663,0.5972152352333069,0.7130621075630188,0.9177525043487549,0.45934540033340454,0.766045868396759,0.23557201027870178,0.7884969115257263,0.04548615217208862,0.6404309868812561,50.45886868362499,29.336550441302492,179.1951435526077,153.10905040265814
35,0.8154805302619934,0.7265564799308777,0.6672863364219666,0.597629725933075,0.7132015228271484,0.9183900356292725,0.4588705003261566,0.7691249847412109,0.23555442690849304,0.7876835465431213,0.044309236109256744,0.6399107575416565,49.64685551664657,29.916976946638837,178.83502324506802,153.83204676360606
36,0.8143206238746643,0.7302151322364807,0.6669817566871643,0.6016022562980652,0.7137805223464966,0.923007071018219,0.45881256461143494,0.7690634727478027,0.23514887690544128,0.7871742844581604,0.04275716096162796,0.6420814990997314,49.33569255131347,29.66886697845165,179.09047671351274,154.4049270557352
37,0.8148661851882935,0.7306711077690125,0.6650927066802979,0.6035651564598083,0.7136417627334595,0.9225704669952393,0.45866596698760986,0.7697365880012512,0.23551307618618011,0.7872413992881775,0.04271022975444794,0.6429141759872437,49.34230519533968,29.048483849553705,178.99633738970667,154.638861916875
38,0.8147512674331665,0.7322931289672852,0.6642081141471863,0.6045512557029724,0.7138519287109375,0.9221414923667908,0.458631306886673,0.7721356749534607,0.23547817766666412,0.7872505187988281,0.040437959134578705,0.6427779197692871,48.95451724460361,29.116319386764438,178.58090126307468,155.1984605430873
39,0.814540684223175,0.7317407727241516,0.6629039645195007,0.604762613773346,0.7138162851333618,0.9191153645515442,0.45863115787506104,0.7720839977264404,0.23549550771713257,0.7876389026641846,0.039561811834573746,0.6431881189346313,48.71566557836004,28.87005552917086,178.597257468598,155.230707589256
40,0.814005434513092,0.7369940876960754,0.6619822382926941,0.6083400249481201,0.7142503261566162,0.9265971183776855,0.45863932371139526,0.772517740726471,0.23549608886241913,0.7875892519950867,0.04299429804086685,0.6422529816627502,48.26791457998161,28.674267652359873,178.9574286929495,154.81428942440965
41,0.8140130639076233,0.736174464225769,0.6617146730422974,0.6083549857139587,0.7142868041992188,0.9191745519638062,0.459592342376709,0.7718930244445801,0.235800102353096,0.787737250328064,0.04300500452518463,0.6424963474273682,47.99278515592899,28.516056700982613,179.03600403739463,154.75436325737203
42,0.8136500120162964,0.7378426194190979,0.6608210206031799,0.6080754399299622,0.712283194065094,0.9175939559936523,0.4587467908859253,0.7718302607536316,0.23662304878234863,0.7876723408699036,0.04418494179844856,0.6418564319610596,48.00320405479008,28.613478378265693,179.21391417050532,154.61784408138544
43,0.8135765194892883,0.7429115772247314,0.6602891087532043,0.610291063785553,0.7128128409385681,0.9223631620407104,0.45867517590522766,0.7722053527832031,0.23329682648181915,0.7876700758934021,0.043778203427791595,0.638504683971405,47.3918277861938,28.608672870325037,179.55206034045707,153.90925995812597
44,0.8135223388671875,0.7422822713851929,0.6602476239204407,0.6097376346588135,0.7129126787185669,0.9202809929847717,0.45915815234184265,0.7719123959541321,0.23574338853359222,0.7875401377677917,0.04388643056154251,0.6385643482208252,47.28293157772741,28.632187156872693,179.56040048787375,154.15212716666923
45,0.8134768009185791,0.7417760491371155,0.6603749394416809,0.6093358993530273,0.7122743129730225,0.9189338088035583,0.45987796783447266,0.771845281124115,0.236593097448349,0.7877793312072754,0.045135319232940674,0.6413464546203613,47.45801432671793,28.685597467225406,179.56010012849904,154.42309495720272
46,0.8130772709846497,0.7415380477905273,0.6610737442970276,0.6102402210235596,0.7129290699958801,0.9181144833564758,0.4606624245643616,0.7705616354942322,0.23645581305027008,0.7877807021141052,0.045102108269929886,0.641342043876648,47.416590891569605,28.566408975352502,179.82128432192943,154.23600451835432
47,0.8130367398262024,0.7399125695228577,0.6610864400863647,0.6099629998207092,0.7129627466201782,0.9165032505989075,0.4613705277442932,0.7660930752754211,0.23649220168590546,0.7883017659187317,0.044547904282808304,0.642779529094696,47.56558942804423,28.08811225604377,179.2183293605861,153.7241551406897
48,0.8130347728729248,0.7404962778091431,0.6610981822013855,0.6099500060081482,0.7109963297843933,0.9163310527801514,0.4617442488670349,0.7669256329536438,0.23592844605445862,0.7882825136184692,0.04417659342288971,0.6432287693023682,48.05757453740531,28.218177569541812,179.37806926483054,153.90443553505068
49,0.8135312795639038,0.7403079867362976,0.6622233986854553,0.6097435355186462,0.7104723453521729,0.915571928024292,0.46228107810020447,0.7669147253036499,0.23600468039512634,0.7882813811302185,0.04393325746059418,0.6438078880310059,48.44152915732707,28.331037643906214,179.39939226830313,154.02611840359427
50,0.8134878277778625,0.7401673197746277,0.6623014807701111,0.6097366213798523,0.7081064581871033,0.9154458045959473,0.46264904737472534,0.7670350670814514,0.23600658774375916,0.7881382703781128,0.043660469353199005,0.6456873416900635,49.19833719482471,28.352845336638453,179.4684439324533,154.3859210838578
51,0.8134824633598328,0.7328683733940125,0.6629512310028076,0.6061709523200989,0.7069531679153442,0.9073272347450256,0.46357208490371704,0.764873743057251,0.23635810613632202,0.7881664037704468,0.04345117509365082,0.6490223407745361,50.10446195581792,28.279974709717774,179.64502943746288,154.6157629884954
52,0.8134899735450745,0.7311063408851624,0.6633522510528564,0.6061769723892212,0.7067106366157532,0.9091094136238098,0.4631323516368866,0.7659518718719482,0.23669284582138062,0.7878994941711426,0.043517015874385834,0.6489890813827515,50.641769841611605,28.284247929311576,179.91863968984092,154.8566188006471
53,0.8144697546958923,0.7205387949943542,0.6664255261421204,0.6023266315460205,0.7095270752906799,0.909121036529541,0.46355190873146057,0.763092041015625,0.23671269416809082,0.7882982492446899,0.04450199753046036,0.6493184566497803,51.78937696169274,28.089437752214298,179.6744800025968,154.29079399055212
54,0.8148154020309448,0.7206941246986389,0.6666785478591919,0.6023656129837036,0.7095404267311096,0.9106159806251526,0.4629939794540405,0.7666403651237488,0.2366885542869568,0.7881160974502563,0.044393476098775864,0.6499655246734619,51.91995646869424,28.39638938173852,178.8541328293272,154.9400048486616
55,0.8156220316886902,0.7197219729423523,0.6688025593757629,0.6022969484329224,0.7104870676994324,0.9184436202049255,0.4625042676925659,0.7702518701553345,0.23525112867355347,0.7881137728691101,0.04388619586825371,0.6499813795089722,52.585689880089575,28.824083884095256,177.92959729050676,155.36996952455576
56,0.8156213760375977,0.6993933916091919,0.6721457839012146,0.5953153967857361,0.7095202207565308,0.9182730913162231,0.46246469020843506,0.7701362371444702,0.23516511917114258,0.78840172290802,0.04541369900107384,0.6465650200843811,56.177053951467826,28.62629112304896,176.15927158491837,154.60701929378564
57,0.8151299357414246,0.6891986131668091,0.6721159219741821,0.5931861996650696,0.7081496119499207,0.9197608828544617,0.4623837172985077,0.7701409459114075,0.23553462326526642,0.788360595703125,0.049774304032325745,0.6450350880622864,58.21369353925185,28.042934745072486,175.23205750246856,153.9522548193749
58,0.8116149306297302,0.6754868030548096,0.671998918056488,0.6063995957374573,0.7093878388404846,0.9221932888031006,0.46172773838043213,0.7704670429229736,0.23490741848945618,0.7889688611030579,0.048611123114824295,0.6446210145950317,62.55939100840533,24.236106944566213,173.94530139158348,153.82334888401803
59,0.807925820350647,0.6583380103111267,0.6677336096763611,0.6233269572257996,0.7122531533241272,0.9278674721717834,0.4616139829158783,0.7667362093925476,0.23485304415225983,0.788949728012085,0.048703741282224655,0.6445968747138977,67.43550743910053,17.981924563190134,173.16841680006226,153.279176822096
60,0.8011272549629211,0.6405863761901855,0.6663046479225159,0.6301383376121521,0.7117631435394287,0.9310465455055237,0.4560597538948059,0.7667472958564758,0.2333032339811325,0.789081871509552,0.04878214746713638,0.6449780464172363,72.47079797966663,14.117229193467315,171.6067511561778,153.05656831066537
61,0.8014824986457825,0.6253544092178345,0.6695495247840881,0.6371930241584778,0.7197509407997131,0.9328933358192444,0.4560965299606323,0.7662807703018188,0.23331785202026367,0.789513111114502,0.051605261862277985,0.6454007029533386,76.09487818704535,10.036830016485458,170.43078125777328,152.60090094858776
62,0.7944985628128052,0.6058180928230286,0.6692774295806885,0.6360901594161987,0.7192484140396118,0.9326722025871277,0.45314687490463257,0.7611110210418701,0.23179000616073608,0.789465606212616,0.05123548582196236,0.6426708102226257,81.06889019570204,6.610222760949188,169.76719949884236,151.30298545451183
63,0.786914587020874,0.5903207063674927,0.6678742170333862,0.6352618932723999,0.7189322710037231,0.9325348734855652,0.45159798860549927,0.761110246181488,0.23195411264896393,0.7905226349830627,0.05303698778152466,0.6434954404830933,85.00960403813593,3.9979251887304623,168.3204647660364,150.88407711471478
64,0.7769520878791809,0.5691641569137573,0.6655256152153015,0.6397268176078796,0.71866774559021,0.9363886713981628,0.45026934146881104,0.7588525414466858,0.23159196972846985,0.7919676303863525,0.05291588604450226,0.6429421305656433,91.9419418141799,1.5186809050530983,166.78092869928813,149.99734644492247
65,0.7666711807250977,0.5438965559005737,0.6575080156326294,0.6397134065628052,0.7172685265541077,0.9367742538452148,0.45000267028808594,0.7575963139533997,0.23114801943302155,0.7919679880142212,0.05237641558051109,0.6417914628982544,96.5977781416458,5.4903078877667255,164.26195617577665,149.6595109748106
66,0.7569872140884399,0.5263341069221497,0.6542752981185913,0.6457647681236267,0.7170594334602356,0.9387948513031006,0.4500429034233093,0.7532016634941101,0.2317541241645813,0.7915168404579163,0.049029335379600525,0.6440916061401367,102.33506857251352,10.611848015496866,163.06346177809084,149.95114052236275
67,0.751484215259552,0.49983566999435425,0.653319776058197,0.6586569547653198,0.7195702195167542,0.9407180547714233,0.45162469148635864,0.7507404685020447,0.23229838907718658,0.7907969951629639,0.04903879389166832,0.6493608951568604,109.6408758174355,17.099722538681558,160.66071144156624,150.66754383321745
68,0.7400220632553101,0.482488214969635,0.6465055346488953,0.6673232913017273,0.7193370461463928,0.9419150352478027,0.4516575038433075,0.7487940788269043,0.23230700194835663,0.7904047966003418,0.04902651533484459,0.6601950526237488,112.78462840373726,20.57934004296867,158.64018831168374,152.1264855128341
69,0.7302528023719788,0.4647010862827301,0.6426913142204285,0.6682674884796143,0.7185719609260559,0.940987765789032,0.45119330286979675,0.7474742531776428,0.23213648796081543,0.7910124659538269,0.049555178731679916,0.6618672609329224,116.2763385346335,22.912756163830206,156.69657949766014,151.9246264861389
70,0.7268074154853821,0.45790454745292664,0.6434991955757141,0.6706892251968384,0.718629777431488,0.9360684156417847,0.4481383264064789,0.7445603609085083,0.23136340081691742,0.7914122343063354,0.049359939992427826,0.6713101863861084,118.4449746979579,25.106517537667816,156.8770637321216,152.70404974071644
