frame,shoulder_x,shoulder_y,elbow_x,elbow_y,wrist_x,wrist_y,hip_x,hip_y,knee_x,knee_y,ankle_x,ankle_y,elbow_angle,shoulder_angle,hip_angle,knee_angle
1,0.6716070771217346,0.40920862555503845,0.6692475080490112,0.5871939659118652,0.6883520483970642,0.7714637517929077,0.5203577280044556,0.611598014831543,0.36446917057037354,0.6716485023498535,0.2141384482383728,0.6901456713676453,168.20664588428198,51.68144385829292,155.25756698634572,171.73321310929563
2,0.6720130443572998,0.4080929458141327,0.6694657206535339,0.5848765969276428,0.6877885460853577,0.7709089517593384,0.5198215842247009,0.609537661075592,0.3644168972969055,0.6715404987335205,0.21395911276340485,0.6891493797302246,168.60090541137876,51.86344105612428,155.97982322781726,171.11749649072289
3,0.672030508518219,0.4089764952659607,0.669457197189331,0.5846889019012451,0.6870099306106567,0.770444393157959,0.5191375017166138,0.6083043813705444,0.3640912175178528,0.6692618131637573,0.21402500569820404,0.6894360184669495,168.97259079026767,52.25467302052208,156.2163415285726,171.85419396525762
4,0.6726376414299011,0.40766680240631104,0.6693351864814758,0.583023190498352,0.6869500875473022,0.7700597643852234,0.5184711217880249,0.6031578779220581,0.36356061697006226,0.6687573194503784,0.21389755606651306,0.689086377620697,168.57759638880682,52.582958129450454,157.89871621519967,170.9710497902068
5,0.6726378202438354,0.4101286828517914,0.6693345904350281,0.5824099183082581,0.6873024702072144,0.7690322995185852,0.5184438824653625,0.6042214632034302,0.3619678318500519,0.6689903140068054,0.2117922455072403,0.6896654963493347,168.3349504987612,52.74731744182735,157.8062805376957,171.3214956395499
6,0.6721606850624084,0.4100692868232727,0.6691717505455017,0.5820947289466858,0.6870844960212708,0.7669622898101807,0.5157375335693359,0.5978612899780273,0.36128920316696167,0.6655849814414978,0.20968617498874664,0.6896181702613831,168.4570365069493,54.19949461034081,159.82414545305153,171.24025779345644
7,0.6720951199531555,0.4096132218837738,0.6688002347946167,0.5817785859107971,0.6871461868286133,0.7670634388923645,0.5130336284637451,0.597644031047821,0.35834550857543945,0.6643346548080444,0.20782364904880524,0.6896222829818726,168.06808369340374,54.42961247506216,160.00988881678282,171.7667535874732
8,0.6695863604545593,0.40960294008255005,0.6675592064857483,0.581550657749176,0.686911940574646,0.766876220703125,0.5099226236343384,0.5967841148376465,0.3552466928958893,0.6628671884536743,0.20535770058631897,0.6895312070846558,168.2823455186275,55.39667662415574,160.11042678145844,172.20115933848174
9,0.6691263914108276,0.40459588170051575,0.6668121814727783,0.5764555335044861,0.6844742298126221,0.7657583355903625,0.5095300674438477,0.5903668999671936,0.35276567935943604,0.6598494648933411,0.20003275573253632,0.6890802979469299,169.2108879424704,55.413756439043695,160.7844766295482,172.14509082940242
10,0.6690312623977661,0.4011037349700928,0.6666677594184875,0.5692396759986877,0.684512734413147,0.7635239362716675,0.5095407366752625,0.5900018811225891,0.3521308898925781,0.6561670899391174,0.1995241343975067,0.6889871954917908,169.29455360842724,54.896249744494156,159.63049115380417,173.59503366436982
11,0.6678907871246338,0.4002808630466461,0.6658076047897339,0.5695310831069946,0.6848585605621338,0.7632236480712891,0.5091205835342407,0.5865519642829895,0.34949925541877747,0.6540297865867615,0.19749823212623596,0.6880040764808655,168.82823025270486,55.32440075704239,159.95383240987076,173.79007213974614
12,0.6679431200027466,0.4013603925704956,0.6655188798904419,0.5696088075637817,0.6849802136421204,0.7632297873497009,0.5091691017150879,0.5872008204460144,0.3477226495742798,0.6525970101356506,0.19628684222698212,0.6878488063812256,168.40146715406811,55.17215211384141,159.47512842372495,174.62427779812296
