frame,shoulder_x,shoulder_y,elbow_x,elbow_y,wrist_x,wrist_y,hip_x,hip_y,knee_x,knee_y,ankle_x,ankle_y,elbow_angle,shoulder_angle,hip_angle,knee_angle
1,0.7303735017776489,0.42795026302337646,0.7442554235458374,0.6175394654273987,0.7651680111885071,0.8124343156814575,0.5645142793655396,0.5921579003334045,0.39833542704582214,0.7028869390487671,0.20889964699745178,0.7376556992530823,176.61660377744903,68.30315382274878,171.4329964388973,165.34798093577268
2,0.7293833494186401,0.4276690185070038,0.7433604001998901,0.6132400035858154,0.7635585069656372,0.8162891864776611,0.5638152956962585,0.591547429561615,0.393929123878479,0.7030227780342102,0.20848706364631653,0.7378494143486023,177.5979331104571,68.51928841610771,171.15177902520614,165.7712512641577
3,0.7300814390182495,0.4288261830806732,0.7434301972389221,0.6103903651237488,0.7629975080490112,0.8200658559799194,0.5624139904975891,0.5946828722953796,0.3905867338180542,0.7048791646957397,0.20709648728370667,0.7405269742012024,178.02667475090868,68.35389846953038,170.74387084082326,166.40002516433938
4,0.7298833131790161,0.4321047365665436,0.7432353496551514,0.6142135262489319,0.7630051970481873,0.82181316614151,0.5624269247055054,0.6041781902313232,0.38801056146621704,0.7076063752174377,0.20639005303382874,0.7435916066169739,177.81734441862469,67.3980412880407,168.41834238236285,167.91275244510365
5,0.7348870038986206,0.4332665205001831,0.7398375868797302,0.6122409105300903,0.7630735635757446,0.8221732974052429,0.5638208389282227,0.6084302663803101,0.3881869316101074,0.7083582282066345,0.20436497032642365,0.7446998357772827,171.68336594332473,62.87443302702482,167.80582322171045,168.59894425934797
6,0.736153781414032,0.43767276406288147,0.7399532794952393,0.6210851073265076,0.7624099254608154,0.8254377841949463,0.5642269253730774,0.6128073930740356,0.3885602653026581,0.7111072540283203,0.20378094911575317,0.744767963886261,171.05488412216772,62.29662812849215,167.65967108007976,168.3784563182363
7,0.7361171841621399,0.4478020966053009,0.7388404607772827,0.6233695149421692,0.7628376483917236,0.8291048407554626,0.5642246007919312,0.6192018389701843,0.38860949873924255,0.711299479007721,0.20384159684181213,0.7452701330184937,169.86463190760196,62.29205605228055,167.14808886215047,169.46887649208296
8,0.737270712852478,0.46781325340270996,0.7350765466690063,0.631038248538971,0.7627130150794983,0.828000545501709,0.5644959807395935,0.6383294463157654,0.38680514693260193,0.7138711214065552,0.20319657027721405,0.7461472749710083,164.62463345839373,59.59430053239437,164.41218196977692,172.19819603257008
9,0.7400642037391663,0.48655903339385986,0.7284833192825317,0.6348021626472473,0.7627198100090027,0.826907217502594,0.564537763595581,0.6511231660842896,0.3870164453983307,0.7164961099624634,0.20323333144187927,0.7463279366493225,154.51342296321977,54.287442813203675,163.89709821831582,173.5140485424129
10,0.7423064708709717,0.501975417137146,0.7236515283584595,0.6378089189529419,0.7608222961425781,0.8266499638557434,0.5630931258201599,0.6637913584709167,0.3867208659648895,0.7199734449386597,0.20260725915431976,0.7480754852294922,146.9928839193997,49.35365278642881,163.23270918378404,174.7487235631319
11,0.7431309819221497,0.515106737613678,0.719086229801178,0.6398980617523193,0.7608160376548767,0.8245818018913269,0.5626981854438782,0.6616451144218445,0.3868506848812103,0.7221434116363525,0.20288464426994324,0.7479391098022461,139.20650676960554,46.53899969043849,166.40005154569465,173.55720898725184
12,0.7462977170944214,0.5383390784263611,0.7164984345436096,0.6503023505210876,0.7604612112045288,0.8240780234336853,0.5606944561004639,0.6821441054344177,0.3846547305583954,0.7291402220726013,0.20252007246017456,0.7480811476707458,130.46242378906035,41.129655861664325,164.991389319981,174.80768721115484
13,0.7477427124977112,0.5603988766670227,0.7151438593864441,0.6539161205291748,0.760155975818634,0.8203428387641907,0.5607427954673767,0.690826416015625,0.38477611541748047,0.7377597093582153,0.20300108194351196,0.748236894607544,122.53386796363286,36.79159779783897,167.11083277061587,173.32461383921355
14,0.7519081234931946,0.5852746367454529,0.7145195603370667,0.6521249413490295,0.7551387548446655,0.8180364370346069,0.560785174369812,0.7115609049797058,0.38605156540870667,0.7464941143989563,0.2030249387025833,0.7488177418708801,111.64329026940854,24.775113282409155,166.02737742230377,173.99283144980586
15,0.7508211731910706,0.604543924331665,0.7145897746086121,0.6559299230575562,0.7551143169403076,0.8177919387817383,0.5599308013916016,0.7052542567253113,0.3896692097187042,0.7470769882202148,0.20392349362373352,0.7483103275299072,104.58860058832832,22.053066141229184,171.33778865809887,172.34716763023815
16,0.7542312741279602,0.6249980926513672,0.7139385342597961,0.6591524481773376,0.7551817297935486,0.8166390061378479,0.5598438382148743,0.7084075808525085,0.3887571394443512,0.7481333613395691,0.20367532968521118,0.748476505279541,90.52675197218214,11.922567758532088,173.87179367193556,172.61843489685532
17,0.7535659074783325,0.6289206147193909,0.7115692496299744,0.6583840250968933,0.7553412318229675,0.8152436017990112,0.5603918433189392,0.7059584259986877,0.38987675309181213,0.7518718838691711,0.20424120128154755,0.749311089515686,85.15004745904479,8.892145342442717,175.96902723584546,170.94282648047488
18,0.7591946125030518,0.6376879811286926,0.7121695876121521,0.6580935120582581,0.7554739117622375,0.8142403364181519,0.5619146227836609,0.7099213600158691,0.3907369077205658,0.7560603618621826,0.2064988613128662,0.7507966756820679,77.47204535379211,2.0790829037156957,176.98350705977847,170.45803281274897
19,0.7622792720794678,0.648138701915741,0.7127361297607422,0.6539564728736877,0.7555362582206726,0.814842164516449,0.5629797577857971,0.7176481485366821,0.3907923102378845,0.7605189085006714,0.2064758837223053,0.7514538168907166,68.46780208405582,7.32036622253346,176.87294275477856,170.44291250634058
20,0.769206702709198,0.6597982048988342,0.7137377262115479,0.6538141369819641,0.7564401030540466,0.8171422481536865,0.5666965842247009,0.7274693250656128,0.39328816533088684,0.764650821685791,0.21103428304195404,0.7534821629524231,61.598234641551976,14.118079036596367,176.2317179593014,171.14861039438864
21,0.7791885733604431,0.6716628670692444,0.7183108925819397,0.6523441076278687,0.7585353851318359,0.820107102394104,0.5686814188957214,0.7347065806388855,0.3932051658630371,0.7653613686561584,0.21094301342964172,0.7542697191238403,56.792686828798075,19.68311034973217,176.04991840548252,172.42726299557606
22,0.7810906171798706,0.6746466159820557,0.7205150127410889,0.646903932094574,0.7582884430885315,0.8214656710624695,0.5709682106971741,0.7382050156593323,0.39563050866127014,0.7696637511253357,0.212039053440094,0.756104588508606,54.51237944778371,24.102416317526973,176.1067214316007,171.85817485384638
23,0.7837409973144531,0.6892278790473938,0.7218290567398071,0.6463601589202881,0.7610281109809875,0.8225265145301819,0.5709784030914307,0.7420082688331604,0.3955020308494568,0.770774781703949,0.21214817464351654,0.756502091884613,47.13780916717369,29.22340094046185,177.32472392537366,172.22432735879573
24,0.780301034450531,0.6829373836517334,0.7229820489883423,0.6462581753730774,0.7642072439193726,0.8251816034317017,0.570909857749939,0.739601194858551,0.39538460969924927,0.7709395289421082,0.21217431128025055,0.7567437887191772,47.928974502429526,28.451503701145484,177.0798371457927,171.76945477885738
25,0.7783215641975403,0.6772880554199219,0.7233514189720154,0.64605313539505,0.7680429220199585,0.8261315226554871,0.5717023611068726,0.7365556359291077,0.3978857398033142,0.7730492353439331,0.2143496423959732,0.7572281360626221,48.46766837953021,26.89068064989227,177.56972135515196,170.4885921312371
26,0.7772966027259827,0.6723042130470276,0.7230613231658936,0.6449244618415833,0.7678967118263245,0.8260812759399414,0.5715776085853577,0.7352024912834167,0.39724016189575195,0.7730982899665833,0.21354198455810547,0.7574609518051147,50.39806483053393,25.61134084745546,177.21253609768755,170.28760382940382
27,0.7756797671318054,0.6687037348747253,0.7226474285125732,0.6395832300186157,0.7667962312698364,0.826335072517395,0.5712875127792358,0.7336838245391846,0.3971124291419983,0.7727738618850708,0.21351127326488495,0.7576485872268677,50.03976588271108,27.303515566247714,177.0560681168536,170.15179491165176
28,0.7714022994041443,0.6590300798416138,0.7212997078895569,0.6423450112342834,0.766657829284668,0.8263801336288452,0.5709158182144165,0.7131139039993286,0.39699968695640564,0.7724773287773132,0.21346670389175415,0.7575721144676208,55.729094484867424,19.238174014556122,177.75979975719042,166.5158888543537
29,0.7699966430664062,0.6467601656913757,0.7184126377105713,0.6418786644935608,0.7640389800071716,0.8263493180274963,0.5689863562583923,0.7117660641670227,0.3968498110771179,0.7723170518875122,0.21336573362350464,0.7580320835113525,63.21744257037961,13.35695846204095,179.11764360926807,166.30015011770283
30,0.7686131000518799,0.6240565776824951,0.7147045731544495,0.6418468952178955,0.76167231798172,0.8217599391937256,0.5688489675521851,0.7033480405807495,0.39570266008377075,0.768975019454956,0.21154722571372986,0.7562853097915649,75.61996650230827,2.0699030302002495,179.4493560301184,165.74490732111713
31,0.7639015913009644,0.6121952533721924,0.7120023369789124,0.6417737007141113,0.7616501450538635,0.8209806680679321,0.5671733617782593,0.6908642649650574,0.396818071603775,0.7661974430084229,0.21111924946308136,0.7553752660751343,81.55371972811088,5.097915692049581,178.70839830855982,164.15392331768936
32,0.7604890465736389,0.6009258031845093,0.7119576334953308,0.641247570514679,0.7597479224205017,0.8203998804092407,0.5661400556564331,0.6848828792572021,0.397339791059494,0.7659501433372498,0.21193565428256989,0.7554057240486145,89.67687672835903,11.390994950395552,178.54063246250556,163.05043289032704
33,0.7557463049888611,0.5842678546905518,0.71014404296875,0.6468048095703125,0.7593573331832886,0.8197593688964844,0.565361738204956,0.6797147393226624,0.4000319540500641,0.7643218040466309,0.21239373087882996,0.7524641156196594,100.81327093530484,21.897592519720476,179.68969159612314,161.90529338329893
